,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13
70,0.318940395835853,0.40319139903072765,0.5106535488302896,0.5262295138183167,0.4327336706560172,0.6453057176137206,0.42903472263273557,0.3263508691483711,0.3643522381680029,0.41603250477001624,0.41333614470355007,0.3408012310762438,0.3499048977801077,0.30539945826122167
71,0.3192384342723631,0.40340231742411103,0.5108004962859158,0.5263055512566991,0.43274969712510136,0.6453154689495688,0.4291489717914069,0.3266698342295048,0.3648517402953764,0.41635937090047864,0.41347782355918217,0.3411324662759325,0.35010992426139576,0.30686959433444927
72,0.3195151772302319,0.40360313078018223,0.5109441884175664,0.5263749504930807,0.432757285290864,0.6453223705113982,0.4292501446161221,0.3268572716222082,0.365269573423404,0.41695315454307896,0.41368365857169875,0.3414218804545949,0.3503084277244614,0.3083203296641837
73,0.31978690581099933,0.40379291644949333,0.5110924685236732,0.5264291691526827,0.4327612029536448,0.6453257957690606,0.4293424437651318,0.3272406324954522,0.3656140005087212,0.4172942088499408,0.4138155026572836,0.3417242583566396,0.35048157981688993,0.30972757181473887
74,0.32003214474285663,0.4039671071538237,0.5112379981712369,0.5264746975141837,0.43276055304950306,0.6453262054614173,0.4294249243637839,0.32743204619889316,0.3659072351079676,0.41790039599983253,0.4140564939864531,0.3419713265356713,0.35065347692698734,0.3110932351987642
75,0.32025196821863533,0.4041316291056956,0.5113837059457434,0.5265139291009955,0.43275742159659,0.6453248527148533,0.4295008835466021,0.3277347901755598,0.36618720713376335,0.41834681523900663,0.41424743824567434,0.34221611967156007,0.35080428470101327,0.31243118656701524
76,0.3204464964701955,0.4042680630606248,0.5115210561508402,0.5265525060240056,0.43274927610167996,0.6453218707734508,0.4295664615852627,0.32814971206592025,0.3664425991440928,0.41878744016487524,0.41438937552966243,0.34244741810380275,0.3509523464482915,0.3137478921895597
77,0.32061203811699773,0.4043783678596849,0.5116455038911402,0.5265868831912375,0.4327394489478414,0.6453175552660496,0.4296256050627208,0.3284095380874162,0.3666965974204784,0.41949114396714043,0.41475936043239064,0.34264182248749103,0.35111628915314363,0.3150285001627872
78,0.3207601632709361,0.40446241013894235,0.5117569630470163,0.5266189482125961,0.43272859161759974,0.6453147737758103,0.42967830108564625,0.3289643443322123,0.36693485160855227,0.4199484479692012,0.41498412558690967,0.342833485561004,0.35124972798280896,0.31628165980707446
79,0.3208737530656386,0.40453687838993685,0.5118493851137308,0.5266418170608318,0.43272352177476064,0.64531529159074,0.4297227897854758,0.3292246715026903,0.36717210074239487,0.42076241540818693,0.4155369114509543,0.3430141318537931,0.35142423222671654,0.3175016700109344
80,0.32098807880848845,0.4046003990369638,0.5119428029334702,0.5266595522333435,0.43272179700462604,0.6453174538165422,0.42976330093754544,0.32974889895962917,0.367370202337326,0.4214395978706584,0.41588160491867676,0.34316078149571894,0.35155754474618467,0.3187051232748118
81,0.3210876459447422,0.40465818704560247,0.5120269123972503,0.526679329238288,0.43274565482684446,0.6453230591396953,0.4297998317871615,0.33035131791339983,0.3673690212908199,0.42207066901455703,0.4160803500424468,0.34330894449441385,0.3516926496885472,0.31987694883369716
82,0.3211911064542665,0.4047169130725402,0.5121115464735729,0.526690807611398,0.43277889416385873,0.6453295060117342,0.4298323835370437,0.3306835196307911,0.36734968508052485,0.4229850540774599,0.41658148614402746,0.34345292377261283,0.3518452797450447,0.32102989226567435
83,0.32129763981875153,0.40477318995949135,0.5121903979272178,0.5267036587238952,0.43281877050292294,0.6453402859189347,0.4298572897681049,0.331357330569179,0.36732360408842096,0.42363283374732097,0.41683475360333716,0.34358472876446267,0.3519724656728924,0.3221530351084244
84,0.3214150928757399,0.404830291012901,0.512267509488305,0.5267172138694305,0.4328616028930601,0.6453527388505436,0.4298805356750658,0.33172713305477985,0.3673401310920345,0.42457220195138673,0.417339242533349,0.34373196052886223,0.35213285944749373,0.32324901432552755
85,0.32148770054844783,0.4048540983686292,0.5123295748044838,0.5267196041005566,0.4328926914630744,0.6453734591218202,0.42989619421358694,0.33250704903499634,0.36735409976864014,0.42525840610635623,0.4175834038291043,0.3438307477017277,0.35226577832424355,0.32434527985493694
86,0.3215430844826214,0.4048589531905871,0.5123763772975389,0.5267131691210639,0.4329124623911087,0.645403375196599,0.42989991458449545,0.3330149109354152,0.36741239392843195,0.4262764755083428,0.41817760629249406,0.3439425822076637,0.3524268361419129,0.3254119366956799
87,0.3215675453022843,0.4048432663941204,0.5124139370827998,0.5266959009061214,0.4329146101335404,0.6454306513722085,0.4299010451725812,0.33401926802254384,0.3675210985113968,0.42710719151744436,0.41848716663227126,0.3440160187469992,0.3525625364840802,0.32643995525545394
88,0.3215855147091417,0.4048116353066006,0.5124476981914083,0.5266691912959156,0.43290176223323956,0.6454608223336435,0.42989247712809775,0.33463392675337705,0.36765483156514983,0.42829304296506737,0.41918263655059035,0.34408928669373084,0.35273467009933923,0.32743784106338497
89,0.3215550686370882,0.4047574652634017,0.5124648074918958,0.526631037383949,0.43289144527571116,0.6454896079590261,0.4298824786530802,0.3356532398051426,0.36784611539948847,0.4292050075416059,0.4194953990544575,0.3440935104714608,0.3528866093075627,0.32840050612425825
90,0.3215229341866274,0.4046904298224909,0.5124801919280068,0.5265834344188045,0.43285916561653465,0.6455200725751775,0.42985980798001006,0.33624210653119474,0.368081525696009,0.43043880710134946,0.4201926580833622,0.3441004021617577,0.3530848583946966,0.3293381308237174
91,0.3214660535746562,0.40459395000178316,0.5124852883589485,0.5265156318104041,0.43282649698502945,0.6455492418648552,0.4298399028507353,0.33703178048377197,0.36832446056638246,0.43151072555390424,0.4206217430628076,0.34405481547724726,0.3532654057386051,0.33027432519478167
92,0.3214012491570058,0.4044902541658199,0.5124850019002849,0.526448037744498,0.4327786586886357,0.6455681735199806,0.42980525235350026,0.33768969597320725,0.3685950347924912,0.4325714415017139,0.421034657801599,0.3439698166015258,0.35342770257623396,0.33117518222608705
93,0.3213132343045386,0.4043712367855223,0.5124799041042694,0.5263955195387748,0.4327200563845138,0.6455879241297555,0.4297672295660635,0.33835503163258684,0.3688957394675633,0.4336245743630995,0.42142108755782837,0.3438540875886749,0.3535933132826761,0.33205415436772545
94,0.3212086918244881,0.40424163381006434,0.5124674835431988,0.5263074009821563,0.43265621221542677,0.6456050287069968,0.4297210157327999,0.33926342913652635,0.36922917512419623,0.43460750325925607,0.42169456116546616,0.34371298053395355,0.3537402160232874,0.33291026812177027
95,0.3210892070148469,0.40409189054006855,0.5124505375320961,0.5261956808157758,0.4325865192620514,0.6456090935347424,0.4296663791593339,0.3400540159792922,0.3696057549031945,0.43574806738188054,0.42209216352739914,0.3435909572412323,0.35390285850338005,0.33374418506056774
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
